player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0037711,J.Pharms,4,77.16866520787747,4.814004376367615,17.067833698030636,6.8,1.145,Replacement,3.5607776004667007,FairlyPaid,-0.5786969421205965
00-0033902,T.Kpassagnon,4,75.81914273824387,8.679428492162575,15.16160355111666,15.666666666666666,0.396,Balanced,4.657202777353377,FairlyPaid,-0.804097537158097
00-0033096,S.Lawson,4,69.48449929968302,7.298303442610866,13.366049896268837,25.0,0.315,Replacement,3.1742951602411797,FairlyPaid,-0.8284733024425261
00-0035265,J.Cominsky,4,68.18180309806209,7.558817810616372,13.800851210923152,22.6,3.0,Replacement,3.1087748145211496,FairlyPaid,-0.02046182356977783
00-0039061,D.Johnson,4,65.38250377073905,2.838109602815485,4.376571141277023,8.0,0.979446,Replacement,2.9679813897212313,FairlyPaid,-0.6285179970082311
00-0035944,J.Williams,4,65.14644948728389,1.1748430332946285,5.180039595234022,12.200000000000001,0.342,Replacement,2.9561088147943746,FairlyPaid,-0.8203480473477164
00-0033595,P.O'Connor,4,64.59661016949153,3.389830508474576,18.64406779661017,4.333333333333333,0.315,Run Defender,3.5141449473838096,FairlyPaid,-0.8284733024425261
00-0036850,C.Sample,5,58.86307117264565,7.540529482018845,14.931215995045783,15.0,1.2675,Replacement,3.75,FairlyPaid,-0.06192379495893771
00-0037826,D.Jackson,5,57.95210908091305,2.172183095666145,1.6879987371616552,30.8,1.4025,Replacement,3.75,FairlyPaid,-0.007281435239090924
00-0037082,D.Robinson,5,55.94155817624664,2.2441782482640504,7.492617698950692,8.4,3.0,Replacement,3.75,FairlyPaid,0.6393198214457626
00-0037815,C.Thomas,5,55.87302458820721,7.343041298639293,17.21174504655049,17.333333333333332,3.095,Replacement,3.75,FairlyPaid,0.6777718523597289
00-0039412,J.Jean-Baptiste,5,54.11612903225806,4.032258064516129,15.32258064516129,4.0,1.035297,Replacement,3.75,FairlyPaid,-0.15590986795173467
00-0034831,R.Green,5,53.54875251509055,6.466297786720322,11.977318456191696,16.4,1.21,Replacement,3.75,FairlyPaid,-0.08519739261739101
00-0031795,D.Williams,5,52.711631650791915,1.482731516734203,3.330616539559655,13.4,1.21,Replacement,3.75,FairlyPaid,-0.08519739261739101
00-0037310,J.Houston,5,51.762802769420375,6.62485953528836,4.848660601007721,26.2,1.0875,Replacement,3.75,FairlyPaid,-0.13478027458540015
00-0038581,K.Henry,5,51.25872340425532,6.028368794326241,16.312056737588655,18.4,1.075,Replacement,3.75,FairlyPaid,-0.1398397523372378
00-0033064,A.Gotsis,5,51.14843281913704,7.889559579700426,14.439973172367537,9.200000000000001,0.443722,Replacement,3.75,FairlyPaid,-0.395354712035204
00-0039749,T.Davis,5,48.91267605633802,1.4084507042253522,20.845070422535212,2.0,1.050638,Run Defender,4.5,FairlyPaid,-0.14970047209645934
00-0036682,M.Herring,5,46.701408450704214,7.981220657276995,12.206572769953052,8.0,0.396,Replacement,3.75,FairlyPaid,-0.4146705838170598
00-0027949,J.Watt,5,45.68478527607362,17.05521472392638,17.177914110429448,66.6,14.0,Balanced,4.990000524615684,OverPaid,5.0916602430629085
00-0039009,D.Horton,5,41.1111111111111,2.7777777777777777,16.666666666666664,0.0,1.160261,Replacement,3.547767060331301,FairlyPaid,-0.10532966172928329
00-0039900,M.Kneeland,5,38.83125,3.125,13.28125,0.0,1.708162,Replacement,3.4506974097116174,FairlyPaid,0.11643777184748537
00-0032655,R.Okwara,5,37.796352583586625,7.90273556231003,7.90273556231003,8.0,2.5,Replacement,3.4066345805555462,FairlyPaid,0.43694071137225604
00-0033563,C.Watkins,5,34.361889873197846,0.33003300330033003,13.513982977245092,4.333333333333333,0.315,Replacement,3.2604054555711324,FairlyPaid,-0.4474559996489678
00-0035343,J.Ledbetter,5,34.34782153147647,2.713064461078082,12.459617567449577,9.0,0.87,Replacement,3.259806467760411,FairlyPaid,-0.2228151874673755
00-0038940,T.Lacy,5,32.11764705882352,0.5882352941176471,15.88235294117647,0.0,1.13178,Replacement,3.1648523252355383,FairlyPaid,-0.11685758059729037
00-0034612,D.Harris,5,30.175752159666366,1.4621189554165426,7.090904577499751,0.0,1.17,Replacement,3.0821722626288017,FairlyPaid,-0.10138772142327156
00-0037303,M.Henningsen,5,28.379086088583904,3.0860106051154084,17.196272613849032,2.0,1.1,Replacement,3.0056756080956584,FairlyPaid,-0.1297207968335624
00-0033969,I.Odenigbo,5,26.848275862068967,12.643678160919542,16.091954022988507,29.0,1.08,Balanced,3.920664397778435,FairlyPaid,-0.1378159612365027
