player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0029890,M.Purcell,5,66.37532467532468,3.0573593073593073,24.377705627705627,3.0,0.0,Replacement,3.15,FairlyPaid,-0.7548131107215845
00-0031054,Da.Jones,5,61.49576988155668,1.4664410603496898,8.009024252679076,10.0,8.0,Replacement,3.15,FairlyPaid,2.855102501722594
00-0035219,I.Buggs,5,61.43704437607551,3.4291077853678886,19.13594409970277,4.0,1.2925,Replacement,3.15,FairlyPaid,-0.17158611958607192
00-0037269,E.Johnson,5,58.46037735849057,3.7735849056603774,23.39622641509434,1.3333333333333333,0.995185,Replacement,3.15,FairlyPaid,-0.30574637712530206
00-0035455,A.Huggins,5,57.98233438485805,1.2618296529968454,26.498422712933756,0.0,1.055,Replacement,3.15,FairlyPaid,-0.2787554893305085
00-0038614,S.Matlock,5,53.90075187969924,0.7518796992481203,23.308270676691727,5.0,1.003073,Replacement,3.15,FairlyPaid,-0.30218700033143203
00-0039309,B.Murphy,5,50.36942675159235,0.25477707006369427,8.9171974522293,5.0,4.020781,Replacement,3.15,FairlyPaid,1.0595219025432803
00-0032463,K.Peko,5,47.36842105263158,1.7543859649122806,21.637426900584796,0.0,0.315,Replacement,3.079339520751793,FairlyPaid,-0.612672683481595
00-0039354,M.Jackson,5,44.05610461114935,0.41293874741913283,4.955264969029594,6.6,1.399078,Replacement,2.9521820970855797,FairlyPaid,-0.12349392131818741
00-0032387,J.Reed,5,42.83659574468085,5.390070921985815,27.5177304964539,49.4,7.333333,Balanced,4.316543826376967,FairlyPaid,2.5542760502724287
00-0036204,L.London,5,42.082352941176474,0.0,19.607843137254903,0.0,0.96,Replacement,2.876411203288269,FairlyPaid,-0.3216232372282831
00-0034677,J.Jones,5,40.14556995503835,0.052896059243586355,0.37027241470510447,15.0,10.055,Replacement,2.8020595104265595,OverPaid,3.782399574669192
00-0037832,Ka.Davis,5,39.182942430703626,0.0,7.675906183368871,3.0,0.948003,Replacement,2.765104938571157,FairlyPaid,-0.3270367569285947
00-0037832,K.Davis,5,35.72663005801003,0.7718788340817857,1.7839771612805881,4.8,0.948003,Replacement,2.632419615637246,FairlyPaid,-0.3270367569285947
00-0027723,A.Woods,5,34.805727923627686,3.8186157517899764,40.572792362768496,9.0,2.25,Run Defender,3.6358935916971444,FairlyPaid,0.26047565527834077
00-0032402,H.Ridgeway,5,33.64225352112676,4.225352112676056,42.95774647887324,2.0,3.25,Run Defender,3.573362678907798,FairlyPaid,0.7117151068338631
00-0031054,D.Jones,5,31.70253823574506,1.2005235125111935,5.246257529936427,9.0,8.0,Replacement,2.4779376518045537,OverPaid,2.855102501722594
00-0034587,A.Anderson,5,29.41745958429561,1.8475750577367205,36.95150115473441,5.8,1.17,Run Defender,3.3463011976675685,FairlyPaid,-0.22686295240162344
00-0033913,C.Wormley,5,26.536094674556217,1.183431952662722,31.952662721893493,4.0,0.315,Run Defender,3.1914422875807564,FairlyPaid,-0.612672683481595
00-0035607,M.Copeland,5,26.395321637426903,2.3391812865497075,33.91812865497076,2.0,0.2898,Run Defender,3.183876442995862,FairlyPaid,-0.6240439176607941
00-0036430,Kh.Davis,5,25.14626865671642,0.0,2.55863539445629,6.0,1.65,Replacement,2.2262472220829954,FairlyPaid,-0.0102680156549727
00-0035927,B.Fehoko,5,25.12987012987013,0.0,35.714285714285715,0.0,1.1,Run Defender,3.1158647723582544,FairlyPaid,-0.2584497140105099
00-0032162,T.McGill,5,24.919815668202766,1.8433179723502304,29.493087557603687,7.0,0.429322,Run Defender,3.104575398741352,FairlyPaid,-0.5610860869008646
